doc_index,entity_group,entity_text,start,end,full_text
41,PROP_VALUE,90 s cm ^ { - 1 },791,803,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
41,POLYMER,poly ( ethylene glycol ),816,837,"The electrical conductivity of chemically prepared polypyrrole in aqueous solution was found to be strongly dependent on the preparation technique and polymer additive. Owing to the hygroscopic nature of polypyrrole, it is essential to remove residual water. Accordingly, the conductivity can be enhanced by about two orders of magnitude when using a preparation technique that includes a washing treatment with organic solvents and drying under vacuum at elevated temperatures to attain maximum removal of water. Thus, the electrical conductivity of polypyrrole is affected not only by reported factors such as the ratio of oxidant to pyrrole, reaction temperature, and reaction time, but also by the preparation technique. Additionally, a significant enhancement of the conductivity up to 90 S cm^{-1} by using of poly(ethylene glycol) as an additive during the polymerization could be achieved."
42,MONOMER,bismaleimide,21,33,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,bmi,36,39,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,"2, 4 - di ( 2 - allylphenoxy ) - 6 - ( 2 - naphthyloxy ) - 1, 3, 5 - triazine",42,99,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,dapnpt,102,108,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,dapnpt,483,489,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,dapnpt,535,541,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,dapnpt,630,636,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,"4, 4 ' - bismaleimidodiphenylmethane",647,679,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,MONOMER,bmd,682,685,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
42,POLYMER,##pm,685,687,"A novel modifier for bismaleimide ( BMI), 2,4-di ( 2-allylphenoxy)-6-(2-naphthyloxy)-1,3,5-triazine ( DAPNPT) with higher yield was prepared in one- pot by reacting cyanuric chloride with 2-allylphenol at first, and then by directly treating the adduct with 2-naphthol without separation. The chemical structure of the monomer was characterized by FTIR, mass spectrum,^{1}H NMR and^{13}C NMR. By means of differential scanning calorimeter, the thermo- homopolymerization behavior of DAPNPT was investigated and the results showed that DAPNPT did not polymerize at a range of temperatures from 50 to 250 ° C. The properties of the DAPNPT- modified 4,4'-bismaleimidodiphenylmethane ( BMDPM) resins were also studied. The results showed that DAPNPT could effectively improve mechanical properties of BMDPM resin without greatly decreasing heat resistance of the resin. Better results were obtained when the molar ratio of DAPNPT / BMDPM was 1:2."
